claim_id,state,district,village,claim_type,claimed_area,recorded_area,processing_days,current_stage,documents_complete,land_record_available,overlap_percentage,previous_rejections,latitude,longitude,status,area_mismatch_percentage
FRA0864,Odisha,Koraput,Village_88,CR,3.94,3.81,125.0,Gram Sabha,0.0,1.0,67.56,2.0,18.760946,82.703883,Rejected,3.3
FRA0865,Jharkhand,Gumla,Village_27,IFR,7.84,8.1,112.0,Title Issued,0.0,1.0,21.39,2.0,22.97136,84.688387,Pending,3.32
FRA0866,Jharkhand,Simdega,Village_86,CFR,5.11,4.59,153.0,Title Issued,0.0,1.0,53.07,1.0,22.557974,84.636075,Pending,10.18
FRA0867,Chhattisgarh,Surguja,Village_75,CR,3.86,3.82,103.0,SDLC,1.0,0.0,67.01,0.0,22.941066,83.064275,Pending,1.04
FRA0868,Odisha,Keonjhar,Village_17,CFR,4.97,5.11,166.0,DLC,0.0,0.0,17.82,3.0,21.740762,85.600067,Approved,2.82
FRA0869,Jharkhand,Simdega,Village_100,IFR,8.5,7.83,54.0,Title Issued,0.0,1.0,15.32,3.0,22.509952,84.526867,Pending,7.88
FRA0870,Chhattisgarh,Bastar,Village_36,CFR,9.53,9.09,83.0,Title Issued,0.0,1.0,32.12,1.0,18.971794,81.958066,Approved,4.62
FRA0871,Chhattisgarh,Kanker,Village_32,CFR,2.84,2.96,41.0,Gram Sabha,1.0,1.0,40.44,2.0,20.351087,81.428414,Approved,4.23
FRA0872,Maharashtra,Nashik,Village_86,IFR,7.6,7.93,26.0,Gram Sabha,0.0,0.0,11.61,3.0,19.899394,73.889475,Pending,4.34
FRA0873,Chhattisgarh,Bastar,Village_64,IFR,2.1,2.13,124.0,SDLC,1.0,0.0,77.12,1.0,19.05885,81.861302,Rejected,1.43
FRA0874,Madhya Pradesh,Balaghat,Village_81,IFR,7.95,7.27,89.0,Title Issued,0.0,0.0,60.66,3.0,21.943463,80.094567,Approved,8.55
FRA0875,Maharashtra,Gadchiroli,Village_78,IFR,9.74,8.99,71.0,Gram Sabha,0.0,0.0,4.92,2.0,20.167466,79.967511,Rejected,7.7
FRA0876,Maharashtra,Nashik,Village_1,CFR,5.1,5.0,134.0,DLC,1.0,0.0,55.32,0.0,20.128784,73.864967,Pending,1.96
FRA0877,Chhattisgarh,Kanker,Village_22,CFR,7.14,6.75,100.0,Title Issued,1.0,0.0,22.5,1.0,20.136271,81.548259,Pending,5.46
FRA0878,Odisha,Keonjhar,Village_11,CR,9.69,9.04,135.0,Title Issued,0.0,0.0,21.39,1.0,21.743423,85.657208,Approved,6.71
FRA0879,Madhya Pradesh,Balaghat,Village_79,CFR,8.94,8.89,54.0,SDLC,1.0,0.0,79.67,1.0,21.89239,80.108825,Rejected,0.56
FRA0880,Jharkhand,Simdega,Village_81,IFR,6.46,6.45,83.0,SDLC,1.0,0.0,75.08,0.0,22.711514,84.443291,Approved,0.15
FRA0881,Odisha,Koraput,Village_87,CR,1.54,1.34,35.0,SDLC,1.0,0.0,60.99,0.0,18.711167,82.795394,Approved,12.99
FRA0882,Jharkhand,Ranchi,Village_44,CFR,4.47,4.04,64.0,SDLC,0.0,1.0,6.36,0.0,23.441595,85.282822,Approved,9.62
FRA0883,Jharkhand,Ranchi,Village_13,IFR,6.75,6.68,21.0,Gram Sabha,1.0,1.0,53.48,3.0,23.303528,85.246509,Pending,1.04
FRA0884,Maharashtra,Gadchiroli,Village_72,CFR,9.02,7.7,178.0,Gram Sabha,0.0,0.0,14.48,0.0,20.263342,79.929465,Rejected,14.63
FRA0885,Chhattisgarh,Bastar,Village_15,CFR,7.37,7.22,164.0,DLC,1.0,1.0,16.56,3.0,19.245147,82.01396,Approved,2.04
FRA0886,Chhattisgarh,Bastar,Village_32,CFR,3.06,2.82,118.0,Title Issued,1.0,0.0,70.53,3.0,18.95306,82.028974,Rejected,7.84
FRA0887,Chhattisgarh,Surguja,Village_62,IFR,6.35,5.71,179.0,Gram Sabha,0.0,0.0,37.76,2.0,22.880449,83.062454,Rejected,10.08
FRA0888,Madhya Pradesh,Mandla,Village_47,CFR,8.2,7.78,103.0,Title Issued,1.0,1.0,79.84,2.0,22.581434,80.38491,Pending,5.12
FRA0889,Madhya Pradesh,Balaghat,Village_98,IFR,10.0,9.98,177.0,DLC,1.0,0.0,13.84,1.0,21.934712,80.066033,Approved,0.2
FRA0890,Odisha,Koraput,Village_38,CR,2.8,2.93,53.0,SDLC,1.0,0.0,68.29,0.0,18.669044,82.710215,Approved,4.64
FRA0891,Jharkhand,Gumla,Village_22,CFR,9.8,8.64,118.0,Title Issued,0.0,1.0,50.17,3.0,22.935182,84.530253,Approved,11.84
FRA0892,Maharashtra,Gadchiroli,Village_71,CFR,9.2,9.43,43.0,Title Issued,1.0,0.0,2.81,3.0,20.255656,79.929589,Approved,2.5
FRA0893,Madhya Pradesh,Mandla,Village_11,CR,8.2,8.21,166.0,Title Issued,0.0,0.0,57.92,0.0,22.487369,80.230881,Approved,0.12
FRA0894,Chhattisgarh,Surguja,Village_69,CFR,5.86,5.47,160.0,Title Issued,1.0,0.0,57.31,0.0,23.005263,83.082165,Pending,6.66
FRA0895,Madhya Pradesh,Balaghat,Village_97,IFR,9.36,9.61,111.0,DLC,0.0,0.0,43.99,0.0,21.864451,80.238837,Rejected,2.67
FRA0896,Chhattisgarh,Bastar,Village_89,IFR,9.86,9.87,79.0,SDLC,0.0,1.0,36.25,0.0,18.956977,82.097412,Rejected,0.1
FRA0897,Chhattisgarh,Surguja,Village_37,CFR,8.5,8.87,116.0,SDLC,0.0,0.0,17.57,2.0,22.911441,83.343492,Pending,4.35
FRA0898,Chhattisgarh,Kanker,Village_75,CFR,1.2,1.16,59.0,Gram Sabha,0.0,1.0,33.19,0.0,20.258564,81.431443,Rejected,3.33
FRA0899,Madhya Pradesh,Balaghat,Village_81,CFR,9.78,10.07,150.0,Title Issued,0.0,0.0,20.44,1.0,21.69046,80.280655,Rejected,2.97
FRA0900,Maharashtra,Gadchiroli,Village_32,CFR,1.7,1.56,163.0,Gram Sabha,0.0,1.0,49.23,3.0,20.089446,80.061997,Approved,8.24
FRA0901,Jharkhand,Gumla,Village_86,CFR,1.61,1.42,114.0,DLC,1.0,0.0,79.72,2.0,23.124078,84.47239,Approved,11.8
FRA0902,Odisha,Koraput,Village_32,CFR,2.87,2.76,135.0,SDLC,0.0,0.0,78.37,1.0,18.865974,82.654562,Approved,3.83
FRA0903,Maharashtra,Gadchiroli,Village_73,IFR,8.92,7.73,37.0,Title Issued,1.0,1.0,47.6,2.0,20.178706,80.109694,Pending,13.34
FRA0904,Odisha,Mayurbhanj,Village_25,CR,8.01,7.32,35.0,SDLC,1.0,0.0,85.88,1.0,21.85891,86.786138,Pending,8.61
FRA0905,Maharashtra,Nashik,Village_31,CFR,3.43,3.46,113.0,SDLC,1.0,1.0,88.46,3.0,19.934934,73.918464,Rejected,0.87
FRA0906,Maharashtra,Nashik,Village_16,CFR,7.07,6.33,120.0,Title Issued,1.0,0.0,65.75,3.0,20.107162,73.873286,Approved,10.47
FRA0907,Maharashtra,Nandurbar,Village_49,CR,7.26,6.95,130.0,Title Issued,1.0,0.0,46.19,1.0,21.279435,74.093033,Pending,4.27
FRA0908,Odisha,Koraput,Village_29,IFR,7.44,6.46,125.0,DLC,1.0,1.0,54.01,1.0,18.953502,82.765718,Approved,13.17
FRA0909,Maharashtra,Gadchiroli,Village_18,CR,1.16,1.05,48.0,SDLC,1.0,1.0,83.74,3.0,20.057852,80.095351,Pending,9.48
FRA0910,Madhya Pradesh,Mandla,Village_66,IFR,1.07,0.98,46.0,Gram Sabha,1.0,1.0,84.21,1.0,22.469667,80.373605,Pending,8.41
FRA0911,Maharashtra,Gadchiroli,Village_88,CFR,4.55,4.34,122.0,Title Issued,1.0,0.0,11.03,1.0,20.324874,79.918722,Approved,4.62
FRA0912,Madhya Pradesh,Mandla,Village_93,IFR,3.33,3.26,54.0,SDLC,0.0,1.0,16.6,2.0,22.699975,80.233038,Approved,2.1
FRA0913,Maharashtra,Gadchiroli,Village_5,CR,7.01,6.4,34.0,DLC,1.0,0.0,33.6,2.0,20.054841,80.058365,Pending,8.7
FRA0914,Jharkhand,Simdega,Village_44,CFR,4.67,4.01,147.0,SDLC,0.0,1.0,87.69,3.0,22.55566,84.493611,Approved,14.13
FRA0915,Odisha,Mayurbhanj,Village_49,IFR,9.21,8.25,118.0,Gram Sabha,0.0,0.0,38.62,2.0,21.941488,86.681245,Pending,10.42
FRA0916,Maharashtra,Gadchiroli,Village_4,CR,2.59,2.5,157.0,DLC,1.0,1.0,23.21,0.0,20.190475,79.898392,Rejected,3.47
FRA0917,Odisha,Koraput,Village_32,CFR,6.98,7.17,70.0,DLC,0.0,0.0,76.02,2.0,18.930812,82.664624,Approved,2.72
FRA0918,Chhattisgarh,Bastar,Village_1,CFR,6.45,6.64,75.0,SDLC,1.0,0.0,82.72,0.0,19.051763,81.964446,Approved,2.95
FRA0919,Maharashtra,Gadchiroli,Village_87,IFR,2.4,2.04,134.0,SDLC,1.0,0.0,0.02,3.0,20.061193,80.076522,Pending,15.0
FRA0920,Chhattisgarh,Bastar,Village_45,IFR,9.46,9.26,82.0,Title Issued,1.0,0.0,82.03,1.0,19.052196,81.85497,Pending,2.11
FRA0921,Jharkhand,Ranchi,Village_16,CFR,5.25,4.73,148.0,DLC,0.0,0.0,39.34,1.0,23.211478,85.2834,Pending,9.9
FRA0922,Madhya Pradesh,Mandla,Village_44,CR,6.02,5.47,179.0,SDLC,0.0,0.0,84.39,0.0,22.455474,80.422961,Pending,9.14
FRA0923,Chhattisgarh,Bastar,Village_10,CFR,6.03,5.17,128.0,SDLC,1.0,0.0,34.71,0.0,18.955757,81.813324,Rejected,14.26
FRA0924,Madhya Pradesh,Balaghat,Village_86,IFR,8.78,8.76,159.0,Title Issued,0.0,1.0,88.65,0.0,21.897282,80.165242,Approved,0.23
FRA0925,Chhattisgarh,Kanker,Village_41,CFR,9.82,8.49,45.0,DLC,0.0,0.0,58.8,3.0,20.334409,81.399406,Rejected,13.54
FRA0926,Madhya Pradesh,Dindori,Village_45,CR,3.32,3.37,97.0,Gram Sabha,0.0,1.0,64.42,3.0,23.055147,80.9407,Approved,1.51
FRA0927,Madhya Pradesh,Mandla,Village_3,IFR,9.03,8.83,46.0,DLC,0.0,0.0,1.76,2.0,22.628148,80.234023,Rejected,2.21
FRA0928,Chhattisgarh,Surguja,Village_1,CR,8.25,8.15,82.0,Gram Sabha,1.0,0.0,52.92,2.0,23.008038,83.329463,Pending,1.21
FRA0929,Jharkhand,Ranchi,Village_76,CR,7.18,7.27,164.0,Title Issued,1.0,1.0,87.6,1.0,23.199137,85.241767,Pending,1.25
FRA0930,Chhattisgarh,Kanker,Village_38,IFR,3.04,2.71,138.0,Gram Sabha,1.0,0.0,76.81,1.0,20.3369,81.344401,Rejected,10.86
FRA0931,Jharkhand,Simdega,Village_31,CFR,6.9,6.31,118.0,Title Issued,0.0,0.0,32.57,1.0,22.573928,84.575306,Approved,8.55
FRA0932,Madhya Pradesh,Balaghat,Village_19,CR,7.31,7.05,32.0,Title Issued,1.0,1.0,8.43,3.0,21.86152,80.250216,Pending,3.56
FRA0933,Chhattisgarh,Bastar,Village_31,CFR,7.03,7.11,161.0,DLC,1.0,0.0,57.08,3.0,19.038256,81.844627,Pending,1.14
FRA0934,Chhattisgarh,Surguja,Village_17,CFR,1.59,1.57,135.0,SDLC,1.0,0.0,20.11,1.0,22.912786,83.344945,Approved,1.26
FRA0935,Chhattisgarh,Bastar,Village_38,IFR,2.29,2.23,90.0,DLC,1.0,1.0,27.94,0.0,19.170452,81.957918,Rejected,2.62
FRA0936,Madhya Pradesh,Dindori,Village_34,IFR,6.53,6.81,33.0,Gram Sabha,1.0,1.0,4.17,2.0,22.909575,81.188439,Rejected,4.29
FRA0937,Jharkhand,Ranchi,Village_23,CFR,3.04,2.67,90.0,SDLC,0.0,0.0,28.97,3.0,23.207957,85.395916,Pending,12.17
FRA0938,Maharashtra,Gadchiroli,Village_16,IFR,4.52,4.14,28.0,Gram Sabha,1.0,1.0,83.17,2.0,20.29797,80.099663,Rejected,8.41
FRA0939,Maharashtra,Nandurbar,Village_63,CR,8.36,7.58,115.0,Title Issued,0.0,1.0,53.14,1.0,21.399202,74.225471,Approved,9.33
FRA0940,Jharkhand,Gumla,Village_6,CFR,3.92,3.52,51.0,Title Issued,0.0,1.0,82.45,3.0,22.984196,84.608288,Pending,10.2
FRA0941,Jharkhand,Gumla,Village_93,CR,2.96,2.92,78.0,SDLC,1.0,1.0,70.09,3.0,22.991034,84.68957,Approved,1.35
FRA0942,Jharkhand,Gumla,Village_34,CFR,9.7,10.08,24.0,Title Issued,0.0,1.0,28.08,3.0,23.16778,84.630442,Rejected,3.92
FRA0943,Maharashtra,Nashik,Village_20,CFR,5.87,6.1,112.0,Title Issued,0.0,0.0,43.56,0.0,20.139131,73.826918,Pending,3.92
FRA0944,Chhattisgarh,Kanker,Village_92,IFR,6.71,6.94,131.0,Gram Sabha,0.0,0.0,14.91,2.0,20.411126,81.589561,Approved,3.43
FRA0945,Maharashtra,Nashik,Village_95,IFR,9.05,9.31,103.0,DLC,0.0,1.0,87.94,1.0,19.866989,73.643486,Approved,2.87
FRA0946,Jharkhand,Ranchi,Village_84,CFR,9.72,10.01,68.0,Title Issued,1.0,0.0,58.48,0.0,23.293541,85.209969,Pending,2.98
FRA0947,Jharkhand,Ranchi,Village_27,IFR,8.88,8.8,59.0,SDLC,0.0,1.0,26.44,3.0,23.26185,85.429786,Rejected,0.9
FRA0948,Chhattisgarh,Bastar,Village_63,CFR,9.23,8.48,144.0,SDLC,0.0,1.0,88.7,2.0,19.034641,82.042842,Approved,8.13
FRA0949,Madhya Pradesh,Balaghat,Village_79,CR,6.78,6.58,40.0,DLC,1.0,0.0,88.91,0.0,21.685506,80.270096,Approved,2.95
FRA0950,Madhya Pradesh,Balaghat,Village_63,IFR,6.87,6.93,26.0,SDLC,0.0,1.0,40.49,0.0,21.85301,80.048757,Rejected,0.87
FRA0951,Madhya Pradesh,Mandla,Village_29,IFR,4.49,4.44,84.0,Title Issued,0.0,1.0,55.52,3.0,22.560511,80.451842,Rejected,1.11
FRA0952,Jharkhand,Gumla,Village_52,CFR,9.85,8.71,112.0,SDLC,0.0,1.0,88.08,1.0,23.007666,84.497349,Approved,11.57
FRA0953,Jharkhand,Gumla,Village_92,CFR,8.45,7.53,97.0,SDLC,1.0,1.0,42.69,2.0,23.017121,84.40541,Pending,10.89
FRA0954,Madhya Pradesh,Dindori,Village_33,IFR,5.56,5.5,29.0,DLC,0.0,1.0,69.21,0.0,22.951373,81.066519,Rejected,1.08
FRA0955,Odisha,Mayurbhanj,Village_89,CFR,1.51,1.41,29.0,Title Issued,1.0,1.0,35.03,1.0,21.918435,86.604767,Pending,6.62
FRA0956,Chhattisgarh,Kanker,Village_26,CR,4.53,4.27,109.0,DLC,0.0,1.0,77.34,0.0,20.341589,81.40544,Approved,5.74
FRA0957,Chhattisgarh,Kanker,Village_83,CR,1.35,1.39,136.0,Gram Sabha,1.0,0.0,17.59,1.0,20.370995,81.535429,Approved,2.96
FRA0958,Jharkhand,Simdega,Village_27,CFR,4.85,4.97,93.0,SDLC,1.0,0.0,79.52,3.0,22.689291,84.427985,Rejected,2.47
FRA0959,Chhattisgarh,Kanker,Village_18,CFR,8.06,7.68,25.0,DLC,1.0,1.0,47.59,2.0,20.215174,81.576126,Rejected,4.71
FRA0960,Chhattisgarh,Surguja,Village_39,IFR,2.43,2.43,30.0,DLC,0.0,1.0,27.19,2.0,23.028964,83.157374,Approved,0.0
FRA0961,Odisha,Koraput,Village_34,IFR,9.32,9.23,179.0,Gram Sabha,1.0,0.0,26.17,2.0,18.692012,82.77858,Approved,0.97
FRA0962,Madhya Pradesh,Dindori,Village_7,CFR,2.26,2.32,125.0,Title Issued,1.0,0.0,81.48,0.0,22.831349,81.156038,Rejected,2.65
FRA0963,Jharkhand,Gumla,Village_85,CFR,1.65,1.69,135.0,Title Issued,1.0,1.0,37.05,3.0,23.058985,84.488471,Rejected,2.42
FRA0964,Maharashtra,Nashik,Village_84,CR,6.85,6.84,85.0,Title Issued,0.0,0.0,26.88,1.0,19.973061,73.879554,Rejected,0.15
FRA0965,Jharkhand,Ranchi,Village_12,CR,5.08,5.31,169.0,SDLC,1.0,1.0,13.42,1.0,23.46221,85.372129,Pending,4.53
FRA0966,Madhya Pradesh,Balaghat,Village_53,CR,3.81,3.92,168.0,DLC,1.0,0.0,82.81,1.0,21.776844,80.205158,Approved,2.89
FRA0967,Madhya Pradesh,Dindori,Village_16,IFR,2.69,2.44,122.0,DLC,0.0,0.0,28.47,1.0,23.05602,81.056922,Rejected,9.29
FRA0968,Madhya Pradesh,Mandla,Village_3,CFR,8.72,8.17,117.0,Title Issued,0.0,1.0,89.25,0.0,22.595755,80.402228,Pending,6.31
FRA0969,Jharkhand,Ranchi,Village_84,CFR,1.17,1.02,79.0,SDLC,0.0,0.0,3.07,0.0,23.480995,85.390964,Approved,12.82
FRA0970,Maharashtra,Nashik,Village_95,IFR,7.0,6.15,31.0,DLC,1.0,1.0,64.23,3.0,19.905287,73.812851,Approved,12.14
FRA0971,Chhattisgarh,Surguja,Village_7,CFR,3.6,3.72,178.0,SDLC,0.0,1.0,19.03,2.0,22.989661,83.344575,Approved,3.33
FRA0972,Odisha,Keonjhar,Village_49,IFR,7.66,7.18,68.0,SDLC,1.0,0.0,70.75,3.0,21.559973,85.531852,Pending,6.27
FRA0973,Jharkhand,Ranchi,Village_36,IFR,9.79,9.55,29.0,DLC,0.0,1.0,23.11,1.0,23.248501,85.382195,Approved,2.45
FRA0974,Chhattisgarh,Bastar,Village_99,IFR,2.72,2.78,177.0,SDLC,1.0,1.0,25.72,2.0,19.108698,81.938472,Approved,2.21
FRA0975,Madhya Pradesh,Balaghat,Village_55,CFR,1.8,1.69,96.0,Title Issued,1.0,1.0,86.72,2.0,21.87603,80.09189,Pending,6.11
FRA0976,Odisha,Koraput,Village_31,CR,1.81,1.82,180.0,Gram Sabha,1.0,1.0,75.79,1.0,18.951535,82.702219,Pending,0.55
FRA0977,Chhattisgarh,Kanker,Village_98,CFR,1.5,1.45,72.0,Gram Sabha,1.0,0.0,14.8,2.0,20.370453,81.397513,Rejected,3.33
FRA0978,Chhattisgarh,Surguja,Village_99,IFR,4.27,4.15,170.0,Gram Sabha,1.0,1.0,70.84,2.0,22.865724,83.102751,Approved,2.81
FRA0979,Jharkhand,Gumla,Village_65,CFR,6.84,5.96,70.0,SDLC,0.0,1.0,7.91,2.0,22.959472,84.490134,Rejected,12.87
FRA0980,Jharkhand,Gumla,Village_98,IFR,7.4,7.38,57.0,DLC,0.0,1.0,37.03,1.0,22.964715,84.525129,Rejected,0.27
FRA0981,Maharashtra,Nashik,Village_70,CFR,5.56,5.42,109.0,SDLC,1.0,0.0,51.57,2.0,20.00194,73.787962,Rejected,2.52
FRA0982,Jharkhand,Gumla,Village_8,CFR,4.82,4.22,48.0,Title Issued,1.0,0.0,60.22,2.0,23.152897,84.630514,Approved,12.45
FRA0983,Jharkhand,Simdega,Village_77,IFR,7.35,7.07,153.0,SDLC,1.0,0.0,80.19,0.0,22.716271,84.533694,Pending,3.81
FRA0984,Jharkhand,Gumla,Village_89,CFR,9.7,8.45,110.0,DLC,0.0,1.0,27.5,2.0,23.093189,84.450722,Rejected,12.89
FRA0985,Chhattisgarh,Kanker,Village_39,IFR,6.51,5.72,117.0,Gram Sabha,1.0,0.0,4.75,3.0,20.2033,81.404609,Approved,12.14
FRA0986,Odisha,Koraput,Village_80,IFR,1.9,1.71,82.0,DLC,1.0,1.0,24.23,3.0,18.934681,82.702876,Approved,10.0
FRA0987,Madhya Pradesh,Balaghat,Village_95,CFR,7.03,6.84,159.0,Title Issued,0.0,0.0,34.41,1.0,21.94763,80.054481,Rejected,2.7
FRA0988,Madhya Pradesh,Mandla,Village_93,CFR,4.62,4.65,70.0,SDLC,1.0,0.0,16.69,3.0,22.749737,80.270623,Rejected,0.65
FRA0989,Odisha,Mayurbhanj,Village_84,IFR,6.12,6.13,138.0,DLC,0.0,0.0,41.81,2.0,21.895097,86.656812,Rejected,0.16
FRA0990,Madhya Pradesh,Balaghat,Village_60,IFR,7.57,6.88,157.0,Gram Sabha,0.0,0.0,82.81,1.0,21.777472,80.290117,Approved,9.11
FRA0991,Chhattisgarh,Kanker,Village_14,CFR,6.63,5.94,170.0,Gram Sabha,1.0,0.0,68.25,3.0,20.184851,81.426006,Approved,10.41
FRA0992,Maharashtra,Gadchiroli,Village_90,CFR,6.98,7.16,81.0,Gram Sabha,1.0,1.0,46.6,0.0,20.101156,79.860204,Pending,2.58
FRA0993,Chhattisgarh,Kanker,Village_70,CR,1.57,1.61,135.0,Title Issued,0.0,1.0,44.28,0.0,20.201428,81.570815,Pending,2.55
FRA0994,Madhya Pradesh,Balaghat,Village_3,CR,2.42,2.09,36.0,Gram Sabha,0.0,1.0,16.9,3.0,21.893203,80.168422,Rejected,13.64
FRA0995,Odisha,Koraput,Village_10,CFR,2.74,2.63,149.0,SDLC,0.0,1.0,35.84,2.0,18.69808,82.726816,Pending,4.01
FRA0996,Maharashtra,Nashik,Village_91,CFR,8.66,8.24,178.0,SDLC,1.0,0.0,35.06,0.0,19.898703,73.886534,Approved,4.85
FRA0997,Madhya Pradesh,Dindori,Village_1,CR,9.55,9.97,139.0,Gram Sabha,0.0,0.0,35.43,1.0,22.817169,80.942567,Rejected,4.4
FRA0998,Jharkhand,Ranchi,Village_51,IFR,9.99,10.19,112.0,SDLC,1.0,0.0,88.6,0.0,23.466992,85.345029,Pending,2.0
FRA0999,Odisha,Koraput,Village_3,CFR,7.65,6.81,157.0,Gram Sabha,1.0,1.0,17.37,2.0,18.675583,82.858823,Rejected,10.98
FRA1000,Chhattisgarh,Bastar,Village_26,CFR,8.42,8.22,74.0,Title Issued,0.0,1.0,67.28,0.0,19.10027,81.899462,Pending,2.38
